filename,error_ids,error_messages,count
./Data/generation/python_hindi_claude/iter_3/files/62b43425903eeb48555d3ea1.py,D100 ; F821 ; D400 ; W293 ; F821 ; F821 ; W292,Missing docstring in public module ; undefined name 'Pattern' ; First line should end with a period ; blank line contains whitespace ; undefined name 're' ; undefined name 're' ; no newline at end of file,7
./Data/generation/python_hindi_claude/iter_3/files/62b43426903eeb48555d3ea2.py,D100 ; F821 ; D400 ; F821 ; C812 ; W292,Missing docstring in public module ; undefined name '_converting' ; First line should end with a period ; undefined name '_converting' ; missing trailing comma ; no newline at end of file,6
./Data/generation/python_hindi_claude/iter_3/files/62b43427903eeb48555d3ea5.py,CCR001 ; D100 ; D103 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; W293 ; W293 ; W293 ; E261 ; E501 ; E501 ; W293 ; W293 ; W291 ; W293 ; E261 ; W293 ; W292,Cognitive complexity is too high (15 > 7) ; Missing docstring in public module ; Missing docstring in public function ; undefined name 'AnyStr' ; undefined name 'Union' ; undefined name 'Dict' ; undefined name 'Union' ; undefined name 'Any' ; undefined name 'Sequence' ; undefined name 'Any' ; undefined name 'Tuple' ; undefined name 'AnyStr' ; undefined name 'Union' ; undefined name 'Dict' ; undefined name 'Union' ; undefined name 'Any' ; undefined name 'Sequence' ; undefined name 'Any' ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; at least two spaces before inline comment ; line too long (82 > 79 characters) ; line too long (85 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; blank line contains whitespace ; at least two spaces before inline comment ; blank line contains whitespace ; no newline at end of file,31
./Data/generation/python_hindi_claude/iter_3/files/62b43428903eeb48555d3eaa.py,CCR001 ; D100 ; D103 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; E501 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (55 > 7) ; Missing docstring in public module ; Missing docstring in public function ; undefined name 'AnyStr' ; undefined name 'Union' ; undefined name 'Iterable' ; undefined name 'Dict' ; undefined name 'Union' ; undefined name 'Any' ; undefined name 'Iterable' ; undefined name 'Sequence' ; line too long (90 > 79 characters) ; undefined name 'Any' ; undefined name 'Tuple' ; undefined name 'AnyStr' ; undefined name 'Union' ; undefined name 'List' ; undefined name 'Dict' ; undefined name 'Union' ; undefined name 'Any' ; undefined name 'List' ; undefined name 'Sequence' ; undefined name 'Any' ; line too long (81 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (86 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (85 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,38
./Data/generation/python_hindi_claude/iter_3/files/62b438a266fea644fe22cc2c.py,D100 ; D200 ; D400 ; E501 ; W293 ; E501 ; W291 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; First line should end with a period ; line too long (86 > 79 characters) ; blank line contains whitespace ; line too long (81 > 79 characters) ; trailing whitespace ; no newline at end of file,8
./Data/generation/python_hindi_claude/iter_3/files/62b438a266fea644fe22cc2d.py,D100 ; D205 ; D400 ; E501 ; W291 ; E501 ; W291 ; E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (93 > 79 characters) ; trailing whitespace ; line too long (92 > 79 characters) ; trailing whitespace ; line too long (104 > 79 characters) ; line too long (100 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,14
./Data/generation/python_hindi_claude/iter_3/files/62b438a266fea644fe22cc2e.py,D100 ; D103 ; W293 ; E501 ; W293 ; W293 ; E501 ; W293 ; E501 ; W293 ; W291 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (93 > 79 characters) ; blank line contains whitespace ; line too long (85 > 79 characters) ; blank line contains whitespace ; trailing whitespace ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,18
./Data/generation/python_hindi_claude/iter_3/files/62b438b566fea644fe22cc70.py,D100 ; D103 ; E501 ; E501 ; W292 ; E501,Missing docstring in public module ; Missing docstring in public function ; line too long (98 > 79 characters) ; line too long (98 > 79 characters) ; no newline at end of file ; line too long (904 > 79 characters),6
./Data/generation/python_hindi_claude/iter_3/files/62b438b666fea644fe22cc72.py,D100 ; D103 ; E501 ; W292,Missing docstring in public module ; Missing docstring in public function ; line too long (102 > 79 characters) ; no newline at end of file,4
./Data/generation/python_hindi_claude/iter_3/files/62b438b666fea644fe22cc78.py,CCR001 ; D100 ; D103 ; W293 ; E501 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (9 > 7) ; Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_hindi_claude/iter_3/files/62b438ba66fea644fe22cca2.py,CCR001 ; D100 ; D103 ; W293 ; W293 ; W293 ; W293 ; W291 ; E129 ; W293 ; E231 ; E231 ; W293 ; W293 ; W291 ; E128 ; W291 ; E128 ; W293 ; E231 ; W293 ; W291 ; C812 ; W293 ; W293 ; W292,"Cognitive complexity is too high (17 > 7) ; Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; visually indented line with same indent as next logical line ; blank line contains whitespace ; missing whitespace after ',' ; missing whitespace after ',' ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; continuation line under-indented for visual indent ; trailing whitespace ; continuation line under-indented for visual indent ; blank line contains whitespace ; missing whitespace after ',' ; blank line contains whitespace ; trailing whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file",26
